supplier,item_code,item_description,retail_sales,retail_transfers,warehouse_sales,date,cpi,unemployment_rate,fuel_price,competitor_price,customer_rating,lag_sales_1,rolling_mean_sales_7,item_type_DUNNAGE,item_type_KEGS,item_type_LIQUOR,item_type_NON-ALCOHOL,item_type_REF,item_type_STR_SUPPLIES,item_type_WINE,brand_Budweiser,brand_Corona,brand_Generic Brand,brand_Jack Daniel's,brand_Smirnoff,brand_Sutter Home,region_North,region_South,region_West,payment_method_Credit Card,payment_method_Online,weather_Rainy,weather_Sunny
OPICI FAMILY DISTRIBUTING OF MD,346009,287 SINGLE MALT WHISKEY - 750ML,0.17,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.16954526326788014,4.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,306812,3 GIRLS LODI CAB - 750ML,0.08,0.0,8.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0819668198632112,3.7,6.0,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
SOUTHERN GLAZERS WINE AND SPIRITS,306812,3 GIRLS LODI CAB - 750ML,0.4,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.3982580965672955,4.7,8.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,318813,3 GIRLS P/NOIR - 750ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.9,1.0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
SOUTHERN GLAZERS WINE AND SPIRITS,318813,3 GIRLS P/NOIR - 750ML,0.33,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.3398635155705874,4.9,4.0,2.6666666666666665,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
ARTISANS & VINES LLC,346116,3 SISTERS & A BROTHER SHZ - 750ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.9,3.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
ARTISANS & VINES LLC,346116,3 SISTERS & A BROTHER SHZ - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,4.0,2.6666666666666665,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
THREE STARS BREWING COMPANY LLC,63729,3 STARS DIAMONDS ARE FOREVER 4/6 CANS,16.75,17.0,49.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,16.539762499284386,3.6,38.0,43.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
THREE STARS BREWING COMPANY LLC,84937,3 STARS GHOST WHITE IPA 12.0Z 6PK CAN,27.0,20.0,99.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,25.885729236581007,3.6,69.0,84.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
THREE STARS BREWING COMPANY LLC,346814,3 STARS PEPPERCORN SAISON - 1/2K,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.5,2.0,1.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
THREE STARS BREWING COMPANY LLC,346814,3 STARS PEPPERCORN SAISON - 1/2K,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.4,1.0,1.3333333333333333,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
THREE STARS BREWING COMPANY LLC,84936,3 STARS PEPPERCORN SAISON 12.0Z 6PK CAN,0.0,0.0,51.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.1,40.92,45.96,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
THREE STARS BREWING COMPANY LLC,50288,3 STARS SOUTHERN BELLE 4/6 12OZ CANS,0.0,0.0,41.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,5.0,35.75,38.375,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
"THE COUNTRY VINTNER, LLC DBA WINEBOW",407887,4 BEARS CAB - 750ML,0.0,0.0,9.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,13.0,11.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",413577,4 BEARS CHARD - 750ML,0.0,0.0,11.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,12.0,11.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",300084,4 BEARS P/NOIR - 750ML,0.0,0.0,7.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.5,4.0,5.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",300084,4 BEARS P/NOIR - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,7.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
"THE COUNTRY VINTNER, LLC DBA WINEBOW",303345,4 BEARS S/BLC - 750ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.0,4.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"THE COUNTRY VINTNER, LLC DBA WINEBOW",303345,4 BEARS S/BLC - 750ML,0.0,0.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.4,4.0,6.666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SOUTHERN GLAZERS WINE AND SPIRITS,236848,4 CELLARS CHARD - 750ML,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.6,5.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
SOUTHERN GLAZERS WINE AND SPIRITS,236848,4 CELLARS CHARD - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.6,2.0,2.6666666666666665,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
SOUTHERN GLAZERS WINE AND SPIRITS,236996,4 CELLARS LITTLE BIG TOWN CAB - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.4,6.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
SLIGO MILL BREWING LLC,60269,7 LOCKS REDLAND LAGER 4/6 CANS,0.75,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.7565165349048537,3.9,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
SLIGO MILL BREWING LLC,60267,7 LOCKS SURRENDER DOROTHY RYEPA 4/6 CANS,39.5,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,39.985150849260094,4.8,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
CONSTELLATION BRANDS,80770,7 MOONS CA RED BLEND 750,4.8,4.0,9.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,4.568336085728043,4.9,12.0,10.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
CONSTELLATION BRANDS,348424,7 MOONS DARK RED BLEND - 750ML,4.78,3.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,4.7427089139543375,3.6,3.0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
CONSTELLATION BRANDS,348424,7 MOONS DARK RED BLEND - 750ML,1.38,1.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,1.379208865753518,3.8,2.0,2.3333333333333335,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
PRESTIGE BEVERAGE GROUP OF MD LLC,233268,86 COMPANY AYLESBURY DUCK VODKA - 1L,0.17,0.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.16731882479897295,4.6,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SOUTHERN GLAZERS WINE AND SPIRITS,236004,9 LIVES RES CAB - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.4,2.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
SOUTHERN GLAZERS WINE AND SPIRITS,236008,9 LIVES RES MALBEC - 750ML,0.0,0.0,3.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.1,3.0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
SOUTHERN GLAZERS WINE AND SPIRITS,236008,9 LIVES RES MALBEC - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,3.0,2.3333333333333335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
HUB WINE CORPORATION,10264,90+ CELLARS LOT 113 BIG RED BLEND - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.9,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
HUB WINE CORPORATION,10264,90+ CELLARS LOT 113 BIG RED BLEND - 750ML,0.0,0.0,10.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.6,1.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False
HUB WINE CORPORATION,347970,90+ CELLARS LOT 144 CHIANTI RISERVA 750 ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.0,3.0,3.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
HUB WINE CORPORATION,347970,90+ CELLARS LOT 144 CHIANTI RISERVA 750 ML,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.7,4.0,3.3333333333333335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
HUB WINE CORPORATION,237044,90+ CELLARS LOT 147 SHIRAZ MCCLAREN VALE - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.3,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
HUB WINE CORPORATION,237044,90+ CELLARS LOT 147 SHIRAZ MCCLAREN VALE - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
HUB WINE CORPORATION,351276,90+ CELLARS LOT 155 SOCO ZINFANDEL - 750ML,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.9,1.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
HUB WINE CORPORATION,351276,90+ CELLARS LOT 155 SOCO ZINFANDEL - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.8,2.0,1.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
HUB WINE CORPORATION,354536,90+ CELLARS LOT 172 LAMBRUSCO - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.7,2.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
HUB WINE CORPORATION,312187,90+ CELLARS LOT 2 S/BLC - 750ML,0.0,0.0,8.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.0,11.0,9.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
HUB WINE CORPORATION,312187,90+ CELLARS LOT 2 S/BLC - 750ML,0.0,0.0,4.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,8.0,7.666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
HUB WINE CORPORATION,335372,90+ CELLARS LOT 2 S/BLC 14 - 750ML,0.0,0.0,12.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,0.0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
HUB WINE CORPORATION,335372,90+ CELLARS LOT 2 S/BLC 14 - 750ML,0.0,0.0,1.0,2020-09-01,104.67309393453672,5.066327815175181,3.2078787595436165,0.0,4.8,12.0,4.333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
HUB WINE CORPORATION,341397,90+ CELLARS LOT 23 OLD VNS MALB - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.7,9.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
HUB WINE CORPORATION,350120,90+ CELLARS LOT 26 BAROLO - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.9,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
HUB WINE CORPORATION,312189,90+ CELLARS LOT 33 LANG ROSE - 750ML,0.0,0.0,13.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.0,2.0,7.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
HUB WINE CORPORATION,312189,90+ CELLARS LOT 33 LANG ROSE - 750ML,0.0,0.0,16.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.7,13.0,10.333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
HUB WINE CORPORATION,335369,90+ CELLARS LOT 42 P/GRIG 14 - 750ML,0.0,0.0,4.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.6,4.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
HUB WINE CORPORATION,335369,90+ CELLARS LOT 42 P/GRIG 14 - 750ML,0.0,0.0,2.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.2,4.0,3.3333333333333335,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
HUB WINE CORPORATION,350730,90+ CELLARS LOT 49 ROSE PROSECCO - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.6,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
HUB WINE CORPORATION,350730,90+ CELLARS LOT 49 ROSE PROSECCO - 750ML,0.0,0.0,3.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.5,1.0,1.6666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
HUB WINE CORPORATION,344416,90+ CELLARS LOT 50 PROSECCO - 187ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,5.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
HUB WINE CORPORATION,335356,90+ CELLARS LOT 50 PROSECCO - 750ML,0.0,0.0,6.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,3.7,24.0,15.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False
HUB WINE CORPORATION,335356,90+ CELLARS LOT 50 PROSECCO - 750ML,0.0,0.0,8.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,5.0,6.0,12.666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
HUB WINE CORPORATION,335418,90+ CELLARS LOT 53 CAB 14 - 750ML,0.0,0.0,3.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.1,8.0,5.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
HUB WINE CORPORATION,335418,90+ CELLARS LOT 53 CAB 14 - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.9,3.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
HUB WINE CORPORATION,339003,90+ CELLARS LOT 66 RIES 14 - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.8,2.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
HUB WINE CORPORATION,340468,90+ CELLARS LOT 75 RR P/NOIR - 750ML,0.0,0.0,2.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.9,1.0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
HUB WINE CORPORATION,340468,90+ CELLARS LOT 75 RR P/NOIR - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,4.0,2.0,1.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HUB WINE CORPORATION,341416,90+ CELLARS LOT 92 MER - 750ML,0.0,0.0,1.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.0,4.6,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
HUB WINE CORPORATION,341416,90+ CELLARS LOT 92 MER - 750ML,0.0,0.0,1.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.0,3.7,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
SAZERAC CO,20192,99 SCHNAPPS - APPLE - 750ML,0.49,1.0,0.0,2020-03-01,101.56132064072577,5.086093471928478,3.3562563943552,0.4760712839549409,4.4,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
SAZERAC CO,20192,99 SCHNAPPS - APPLE - 750ML,0.16,0.0,0.0,2020-07-01,102.97864308086773,5.458510897320036,3.4415503305958706,0.16607140290560995,4.3,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
